mean.Temperature_60,grad.Temperature_60,sd.Temperature_60,mean.Temperature_480,grad.Temperature_480,sd.Temperature_480,mean.Humidity_60,grad.Humidity_60,sd.Humidity_60,mean.Humidity_480,grad.Humidity_480,sd.Humidity_480,mean.Winvel_60,grad.Winvel_60,sd.Winvel_60,mean.Winvel_480,grad.Winvel_480,sd.Winvel_480,mean.Solar_60,grad.Solar_60,sd.Solar_60,mean.Solar_480,grad.Solar_480
15.02857143,-0.017857143,0.205866346,15.02857143,-0.017857143,0.205866346,59.85714286,0.25,2.968084199,59.85714286,0.25,2.968084199,0.942857143,0.012142857,0.3047247,0.942857143,0.012142857,0.3047247,100.1428571,-1.671428571,63.20186857,100.1428571,-1.671428571
14.04444444,-0.022081081,0.357460176,14.04444444,-0.022081081,0.357460176,67.33333333,0.135405405,2.291287847,67.33333333,0.135405405,2.291287847,0.422222222,-0.014324324,0.319287401,0.422222222,-0.014324324,0.319287401,31.33333333,-0.655135135,10.83974169,31.33333333,-0.655135135
13.35,-0.02,0.129099445,13.35,-0.02,0.129099445,72.25,0.14,0.957427108,72.25,0.14,0.957427108,0.1,0.024,0.2,0.1,0.024,0.2,9.0,-0.6,3.915780041,9.0,-0.6
12.55714286,-0.016885246,0.207019668,12.55714286,-0.016885246,0.207019668,73.85714286,0.085245902,1.069044968,73.85714286,0.085245902,1.069044968,0.471428571,-0.009918033,0.394606495,0.471428571,-0.009918033,0.394606495,0.0,0.0,0.0,0.0,0.0
12.0,-0.02,0.158113883,12.0,-0.02,0.158113883,77.0,0.08,0.707106781,77.0,0.08,0.707106781,0.78,0.006,0.38340579,0.78,0.006,0.38340579,0.0,0.0,0.0,0.0,0.0
11.6375,-0.00547619,0.074402381,11.6375,-0.00547619,0.074402381,79.125,0.045238095,0.640869944,79.125,0.045238095,0.640869944,1.325,0.008571429,0.494974747,1.325,0.008571429,0.494974747,0.0,0.0,0.0,0.0,0.0
11.3,-0.02,0.1,11.3,-0.02,0.1,80.66666667,0.1,0.577350269,80.66666667,0.1,0.577350269,1.333333333,0.09,0.450924975,1.333333333,0.09,0.450924975,0.0,0.0,0.0,0.0,0.0
10.64444444,-0.023404255,0.433333333,10.64444444,-0.023404255,0.433333333,81.0,0.028723404,1.322875656,81.0,0.028723404,1.322875656,1.566666667,0.005106383,0.452769257,1.566666667,0.005106383,0.452769257,0.0,0.0,0.0,0.0,0.0
9.133333333,0.011748252,0.222928172,9.455434783,-0.003618558,0.576340126,88.33333333,-0.039160839,0.778498944,87.09782609,0.020946005,3.576663626,1.625,-0.019090909,0.475059805,1.732608696,0.000731722,0.55531571,84.5,1.827972028,37.98683983,12.85869565,0.141938784
9.7,0.009142857,0.089442719,9.7,0.009142857,0.089442719,86.16666667,-0.028571429,0.40824829,86.16666667,-0.028571429,0.40824829,1.766666667,0.011428571,0.585377371,1.766666667,0.011428571,0.585377371,160.0,2.285714286,41.26984371,160.0,2.285714286
10.025,0.018,0.125830574,10.025,0.018,0.125830574,85.5,-0.12,1.0,85.5,-0.12,1.0,1.1,-0.04,0.594418483,1.1,-0.04,0.594418483,181.75,2.46,58.08829486,181.75,2.46
11.0,0.026293706,0.48053001,11.0,0.026293706,0.48053001,82.5,-0.11048951,2.067057637,82.5,-0.11048951,2.067057637,0.716666667,-0.00951049,0.358870281,0.716666667,-0.00951049,0.358870281,441.8333333,9.801398601,222.8725006,441.8333333,9.801398601
11.8,,,11.8,,,78.0,,,78.0,,,0.9,,,0.9,,,699.0,,,699.0,
12.52857143,0.025,0.281154084,12.52857143,0.025,0.281154084,76.14285714,-0.128571429,1.573591585,76.14285714,-0.128571429,1.573591585,0.942857143,-0.025,0.49280538,0.942857143,-0.025,0.49280538,747.0,2.292857143,24.84619354,747.0,2.292857143
13.55,0.027692308,0.509009734,13.55,0.027692308,0.509009734,72.16666667,-0.095104895,1.850470866,72.16666667,-0.095104895,1.850470866,0.841666667,0.007482517,0.305876782,0.841666667,0.007482517,0.305876782,839.3333333,1.6,29.20253206,839.3333333,1.6
14.6,0.002142857,0.081649658,14.6,0.002142857,0.081649658,69.0,0.021428571,0.577350269,69.0,0.021428571,0.577350269,1.2,0.020714286,0.331662479,1.2,0.020714286,0.331662479,897.1428571,0.771428571,8.59124693,897.1428571,0.771428571
15.2,0.014285714,0.18516402,15.2,0.014285714,0.18516402,65.875,-0.092857143,1.457737974,65.875,-0.092857143,1.457737974,1.2,0.003809524,0.18516402,1.2,0.003809524,0.18516402,925.5,0.7,8.783100657,925.5,0.7
16.06666667,0.00662531,0.239791576,16.06666667,0.00662531,0.239791576,62.66666667,-0.092307692,2.0,62.66666667,-0.092307692,2.0,1.222222222,-0.000322581,0.290593263,1.222222222,-0.000322581,0.290593263,933.4444444,-0.196277916,4.772607021,933.4444444,-0.196277916
16.59090909,0.00759379,0.221153998,16.55384615,0.007414634,0.222168797,60.0,-0.098188875,2.0,60.23076923,-0.078745645,1.921537846,1.409090909,-0.012432083,0.436931449,1.469230769,-0.012027875,0.425018853,879.3636364,-1.352522639,25.45298697,885.4615385,-1.279930314
16.96666667,-0.02013986,0.403018911,16.97647059,-0.007352941,0.343746658,57.0,0.083916084,1.758098146,55.94117647,0.082843137,2.276801162,1.7,0.01048951,0.417786374,1.670588235,0.004460784,0.431226022,721.0,-2.418181818,43.66192433,748.2352941,-2.25245098
15.85,-0.02,0.207364414,15.85,-0.02,0.207364414,62.5,0.165714286,1.974841766,62.5,0.165714286,1.974841766,1.7,-0.042285714,0.513809303,1.7,-0.042285714,0.513809303,599.8333333,-2.84,29.74838931,599.8333333,-2.84
15.9,0.003428571,0.154919334,15.9,0.003428571,0.154919334,62.16666667,-0.017142857,0.752772653,62.16666667,-0.017142857,0.752772653,1.466666667,0.061714286,0.731209044,1.466666667,0.061714286,0.731209044,504.0,-4.457142857,43.48333014,504.0,-4.457142857
15.57142857,0.001428571,0.125356634,15.57142857,0.001428571,0.125356634,65.0,0.078571429,1.154700538,65.0,0.078571429,1.154700538,0.814285714,-0.005,0.318478526,0.814285714,-0.005,0.318478526,161.8571429,-4.028571429,77.53156039,161.8571429,-4.028571429
15.475,-0.023809524,0.310529502,15.475,-0.023809524,0.310529502,67.625,0.111904762,1.505940617,67.625,0.111904762,1.505940617,0.8875,-0.003571429,0.24164614,0.8875,-0.003571429,0.24164614,163.25,-3.752380952,79.59136708,163.25,-3.752380952
14.52857143,-0.034285714,0.372890894,14.52857143,-0.034285714,0.372890894,70.71428571,0.121428571,1.380131119,70.71428571,0.121428571,1.380131119,0.757142857,-0.010714286,0.243975018,0.757142857,-0.010714286,0.243975018,51.28571429,-1.207142857,14.59125635,51.28571429,-1.207142857
10.125,-0.015365854,0.313702233,11.49375,-0.024811781,1.38212961,85.91666667,0.08011257,1.676486224,80.65625,0.092789626,5.159453428,2.866666667,0.012682927,0.647138222,1.9875,0.018582468,1.158349772,0.0,0.0,0.0,3.65625,-0.102494113
9.7,0.0,0.0,9.7,0.0,0.0,89.5,0.1,0.707106781,89.5,0.1,0.707106781,3.35,0.13,0.919238816,3.35,0.13,0.919238816,0.0,0.0,0.0,0.0,0.0
10.35833333,0.015314685,0.323217724,9.056989247,0.002393008,0.555094557,87.08333333,-0.04965035,1.505042031,90.49462366,-0.003613012,1.53667948,0.958333333,-0.012517483,0.475697255,1.630107527,-0.002096506,0.554190547,164.5833333,-1.667832168,76.29185389,27.4516129,0.275838731
10.775,0.006,0.05,10.775,0.006,0.05,87.25,0.02,0.5,87.25,0.02,0.5,1.2,0.024,0.2,1.2,0.024,0.2,119.75,0.34,5.057996968,119.75,0.34
10.82,0.01,0.083666003,10.82,0.01,0.083666003,88.8,0.04,0.447213595,88.8,0.04,0.447213595,1.42,0.038,0.38340579,1.42,0.038,0.38340579,128.4,-0.54,6.841052551,128.4,-0.54
11.03333333,-4.84e-13,0.057735027,11.03333333,-4.84e-13,0.057735027,89.33333333,-0.1,0.577350269,89.33333333,-0.1,0.577350269,1.933333333,-0.04,0.230940108,1.933333333,-0.04,0.230940108,132.6666667,1.5,9.291573243,132.6666667,1.5
11.05,0.02,0.070710678,11.05,0.02,0.070710678,89.5,-0.2,0.707106781,89.5,-0.2,0.707106781,1.35,-0.18,0.636396103,1.35,-0.18,0.636396103,113.0,8.04e-15,0.0,113.0,8.04e-15
11.46666667,0.005594406,0.137068883,11.39333333,0.007571429,0.194446712,89.08333333,-0.002097902,0.668557923,89.26666667,-0.012857143,0.703731551,1.783333333,0.023776224,0.593653302,1.633333333,0.0215,0.6172134,197.9166667,0.537762238,23.40341208,187.4,0.949285714
11.325,0.002,0.05,11.325,0.002,0.05,91.0,0.0,0.0,91.0,0.0,0.0,2.225,-0.018,0.36855574,2.225,-0.018,0.36855574,149.5,1.84,25.64501251,149.5,1.84
11.3,2.13e-16,0.0,11.3,2.13e-16,0.0,91.5,0.08,0.577350269,91.5,0.08,0.577350269,2.35,-0.028,0.655743852,2.35,-0.028,0.655743852,144.25,-0.26,9.742518497,144.25,-0.26
11.33,-0.000848485,0.067494856,11.33,-0.000848485,0.067494856,92.8,0.031515152,0.632455532,92.8,0.031515152,0.632455532,2.86,0.016969697,0.492612085,2.86,0.016969697,0.492612085,145.6,-0.104242424,18.27080245,145.6,-0.104242424
11.6,0.018909091,0.363318042,11.6,0.018909091,0.363318042,93.63636364,-0.009090909,0.809039835,93.63636364,-0.009090909,0.809039835,3.163636364,-0.062545455,1.332871132,3.163636364,-0.062545455,1.332871132,162.2727273,3.745454545,68.8652175,162.2727273,3.745454545
13.02222222,0.039666667,0.58261861,13.02222222,0.039666667,0.58261861,88.22222222,-0.17,2.488864087,88.22222222,-0.17,2.488864087,2.811111111,-0.027,0.592546294,2.811111111,-0.027,0.592546294,441.2222222,7.37,164.4154629,441.2222222,7.37
13.2,0.002857143,0.09258201,13.2,0.002857143,0.09258201,86.375,-0.021428571,0.51754917,86.375,-0.021428571,0.51754917,2.275,-0.001428571,0.565053727,2.275,-0.001428571,0.565053727,332.375,4.359523809,109.2244576,332.375,4.359523809
13.07,0.006666667,0.249666444,13.07,0.006666667,0.249666444,85.8,0.00969697,0.788810638,85.8,0.00969697,0.788810638,3.36,-0.044363636,1.034085748,3.36,-0.044363636,1.034085748,294.7,2.313939394,60.33434622,294.7,2.313939394
12.65,-0.052,0.341565026,12.65,-0.052,0.341565026,87.75,0.1,0.957427108,87.75,0.1,0.957427108,3.8,0.144,1.064581295,3.8,0.144,1.064581295,163.75,-6.42,44.93977451,163.75,-6.42
12.44285714,0.009285714,0.127241802,12.44285714,0.009285714,0.127241802,89.14285714,0.014285714,0.377964473,89.14285714,0.014285714,0.377964473,2.414285714,-0.082857143,1.000714031,2.414285714,-0.082857143,1.000714031,126.7142857,-0.228571429,25.46052033,126.7142857,-0.228571429
11.85,-0.024571429,0.242899156,11.85,-0.024571429,0.242899156,91.0,0.125714286,1.264911064,91.0,0.125714286,1.264911064,3.95,-0.000571429,0.659545298,3.95,-0.000571429,0.659545298,155.8333333,-2.657142857,30.26163688,155.8333333,-2.657142857
11.55,-0.002797203,0.1,11.55,-0.002797203,0.1,93.75,0.01048951,0.452267017,93.75,0.01048951,0.452267017,3.375,-0.01027972,0.820338068,3.375,-0.01027972,0.820338068,108.3333333,-0.683916084,35.8058739,108.3333333,-0.683916084
11.44615385,-0.005054945,0.119828938,11.45882353,-0.003039216,0.11213175,93.15384615,0.017582418,0.688737232,93.23529412,0.00245098,0.664211164,2.330769231,-0.007252747,0.415099617,2.517647059,-0.013088235,0.524684779,38.30769231,-0.520879121,13.96056718,47.82352941,-0.787254902
10.95,-0.008095238,0.106904497,10.95,-0.008095238,0.106904497,94.875,0.016666667,0.353553391,94.875,0.016666667,0.353553391,2.1625,0.018809524,0.736667205,2.1625,0.018809524,0.736667205,4.875,-0.369047619,4.911720676,4.875,-0.369047619
10.8,-1.59e-16,0.0,10.8,-1.59e-16,0.0,95.6,0.02,0.547722558,95.6,0.02,0.547722558,1.96,-0.084,0.705691151,1.96,-0.084,0.705691151,0.0,0.0,0.0,0.0,0.0
10.79,0.000850718,0.056764621,10.79090909,0.000595508,0.053935989,95.3,0.011542942,0.483045892,95.27272727,0.011279334,0.467099366,2.72,0.004299481,0.684430014,2.672727273,0.007199092,0.667968426,0.0,0.0,0.0,0.0,0.0
10.85,-0.001801802,0.053452248,10.85,-0.001801802,0.053452248,95.625,0.031531532,0.51754917,95.625,0.031531532,0.51754917,2.6125,0.010720721,0.379614466,2.6125,0.010720721,0.379614466,0.0,0.0,0.0,0.0,0.0
9.875,0.016993007,0.307851794,10.11075269,-0.00357093,0.592610724,86.91666667,-0.065034965,1.240112409,89.76344086,-0.013491706,2.490843447,0.983333333,0.004195804,0.438661877,1.268817204,-0.003804799,0.762857684,208.9166667,7.231468532,139.7988544,28.67741935,0.316438074
10.81428571,0.023571429,0.260950643,10.81428571,0.023571429,0.260950643,83.28571429,-0.078571429,0.951189731,83.28571429,-0.078571429,0.951189731,1.314285714,0.032142857,0.581459576,1.314285714,0.032142857,0.581459576,446.2857143,3.5,38.25665208,446.2857143,3.5
11.68571429,0.025714286,0.279455252,11.68571429,0.025714286,0.279455252,79.42857143,-0.1,1.133893419,79.42857143,-0.1,1.133893419,1.328571429,-0.029285714,0.368394199,1.328571429,-0.029285714,0.368394199,548.1428571,3.207142857,37.09639952,548.1428571,3.207142857
12.4,0.02,0.141421356,12.4,0.02,0.141421356,76.5,-0.08,0.577350269,76.5,-0.08,0.577350269,1.2,-0.048,0.583095189,1.2,-0.048,0.583095189,623.25,2.98,19.2418814,623.25,2.98
12.825,0.026,0.170782513,12.825,0.026,0.170782513,74.75,-0.1,0.957427108,74.75,-0.1,0.957427108,1.0,0.064,0.583095189,1.0,0.064,0.583095189,676.0,2.4,15.55634919,676.0,2.4
13.35,0.028,0.191485422,13.35,0.028,0.191485422,72.5,-0.08,0.577350269,72.5,-0.08,0.577350269,1.65,-0.064,0.435889894,1.65,-0.064,0.435889894,717.0,2.88,19.51068084,717.0,2.88
14.02,0.026,0.216794834,14.02,0.026,0.216794834,69.8,-0.2,1.643167673,69.8,-0.2,1.643167673,1.24,3.64e-13,0.371483512,1.24,3.64e-13,0.371483512,749.4,1.98,15.91540135,749.4,1.98
14.67777778,0.017852941,0.290593263,14.67777778,0.017852941,0.290593263,66.88888889,-0.052352941,0.927960727,66.88888889,-0.052352941,0.927960727,1.688888889,-0.003382353,0.220479276,1.688888889,-0.003382353,0.220479276,832.7777778,1.830294118,29.46513948,832.7777778,1.830294118
15.375,0.002,0.095742711,15.375,0.002,0.095742711,62.75,-0.14,0.957427108,62.75,-0.14,0.957427108,1.875,0.062,0.427200187,1.875,0.062,0.427200187,891.5,1.24,8.22597512,891.5,1.24
16.17272727,0.016727273,0.337908003,16.17272727,0.016727273,0.337908003,59.18181818,-0.092727273,2.136266922,59.18181818,-0.092727273,2.136266922,1.827272727,-0.000545455,0.237027041,1.827272727,-0.000545455,0.237027041,930.7272727,0.670909091,11.58525709,930.7272727,0.670909091
16.38,-0.012,0.14832397,16.38,-0.012,0.14832397,57.8,-0.06,0.836660027,57.8,-0.06,0.836660027,1.86,0.006,0.371483512,1.86,0.006,0.371483512,949.0,0.2,1.870828693,949.0,0.2
16.88,0.042,0.342052628,16.88,0.042,0.342052628,55.8,-0.18,1.643167673,55.8,-0.18,1.643167673,1.96,0.046,0.522494019,1.96,0.046,0.522494019,944.8,-0.78,6.760177512,944.8,-0.78
17.4,-0.011428571,0.21602469,17.4,-0.011428571,0.21602469,53.5,-0.102857143,1.290994449,53.5,-0.102857143,1.290994449,2.1,0.006857143,0.2,2.1,0.006857143,0.2,933.25,-0.84,7.320063752,933.25,-0.84
16.75,-0.002608696,0.137840488,16.75,-0.002608696,0.137840488,53.5,0.048447205,0.836660027,53.5,0.048447205,0.836660027,1.533333333,-0.026335404,0.382970843,1.533333333,-0.026335404,0.382970843,900.6666667,-1.443478261,16.80079363,900.6666667,-1.443478261
16.55,0.002380952,0.141421356,16.55,0.002380952,0.141421356,51.125,-0.092857143,1.457737974,51.125,-0.092857143,1.457737974,2.05,-0.004285714,0.547722558,2.05,-0.004285714,0.547722558,833.375,-1.969047619,24.13022704,833.375,-1.969047619
16.88333333,0.002237762,0.152752523,16.86923077,0.002967033,0.154836556,48.33333333,-0.026573427,0.887625365,48.38461538,-0.025274725,0.869718493,1.783333333,-0.028811189,0.824437366,1.815384615,-0.025384615,0.797753255,693.1666667,-2.48951049,45.67838823,699.9230769,-2.535164835
16.9,-0.01,0.1,16.9,-0.01,0.1,48.66666667,-0.2,1.154700538,48.66666667,-0.2,1.154700538,0.866666667,-0.05,0.450924975,0.866666667,-0.05,0.450924975,595.3333333,-2.9,14.571662,595.3333333,-2.9
16.92857143,0.009285714,0.111269728,16.92857143,0.009285714,0.111269728,46.85714286,-0.05,0.899735411,46.85714286,-0.05,0.899735411,0.942857143,-0.011428571,0.49280538,0.942857143,-0.011428571,0.49280538,463.1428571,-10.95714286,161.8285395,463.1428571,-10.95714286
16.85,-0.012,0.1,16.85,-0.012,0.1,47.5,0.2,1.290994449,47.5,0.2,1.290994449,0.775,-0.01,0.25,0.775,-0.01,0.25,133.75,1.22,22.51480994,133.75,1.22
16.46363636,-0.012727273,0.224823163,16.46363636,-0.012727273,0.224823163,53.63636364,0.185454545,3.170890325,53.63636364,0.185454545,3.170890325,0.454545455,-0.006363636,0.250454133,0.454545455,-0.006363636,0.250454133,109.1818182,1.24,56.31486159,109.1818182,1.24
14.15454545,-0.020801068,0.395887955,15.108,-0.020926655,0.929569793,68.27272727,0.041388518,0.904534034,63.96,0.101428441,4.448595284,0.227272727,0.001201602,0.296954236,0.132,0.002171504,0.235796522,0.0,0.0,0.0,13.48,-0.341878033
13.55,-0.008184524,0.164991582,13.55,-0.008184524,0.164991582,68.5,-0.008928571,0.527046277,68.5,-0.008928571,0.527046277,0.29,-0.011994048,0.292308817,0.29,-0.011994048,0.292308817,0.0,0.0,0.0,0.0,0.0
13.12,-0.01,0.083666003,13.12,-0.01,0.083666003,68.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.03076923,0.049340659,0.983518018,11.19895833,-0.003011019,0.768935668,80.15384615,-0.158241758,3.158220856,77.04166667,0.013946662,4.710384199,0.030769231,-0.001318681,0.110940039,0.5375,-0.002027123,0.730428857,192.0,7.173626374,147.0753775,27.34375,0.303158651
13.1,0.008,0.070710678,13.1,0.008,0.070710678,74.0,0.12,1.0,74.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,424.8,3.9,31.30015974,424.8,3.9
13.87777778,0.029,0.399304952,13.87777778,0.029,0.399304952,73.55555556,-0.066666667,1.013793755,73.55555556,-0.066666667,1.013793755,0.588888889,0.011,0.395108986,0.588888889,0.011,0.395108986,542.3333333,2.826666667,38.80721582,542.3333333,2.826666667
15.16,0.042,0.336154726,15.16,0.042,0.336154726,70.6,-0.06,0.547722558,70.6,-0.06,0.547722558,0.62,0.02,0.408656335,0.62,0.02,0.408656335,631.2,2.5,19.80403999,631.2,2.5
16.03333333,0.022009569,0.294392029,16.03333333,0.022009569,0.294392029,69.5,0.006315789,0.547722558,69.5,0.006315789,0.547722558,0.95,-0.01154067,0.333166625,0.95,-0.01154067,0.333166625,701.8333333,2.091291866,28.30842042,701.8333333,2.091291866
17.15,0.026204082,0.378153408,17.15,0.026204082,0.378153408,67.66666667,-0.071836735,1.211060142,67.66666667,-0.071836735,1.211060142,1.1,0.025469388,0.477493455,1.1,0.025469388,0.477493455,800.6666667,2.156734694,31.06552215,800.6666667,2.156734694
20.68181818,0.022256342,0.426188179,19.92727273,0.025805502,1.014739853,54.36363636,-0.14552737,2.766684921,57.95454545,-0.121068118,4.715498991,1.572727273,0.000267023,0.261116484,1.290909091,0.007214948,0.418511069,938.1818182,0.5,10.35198707,914.8636364,0.754112108
21.3,-0.024,0.273861279,21.3,-0.024,0.273861279,49.0,-0.1,1.224744871,49.0,-0.1,1.224744871,1.78,0.036,0.319374388,1.78,0.036,0.319374388,942.0,-0.48,3.807886553,942.0,-0.48
20.76,-0.00362069,0.089442719,20.76,-0.00362069,0.089442719,49.4,-0.032758621,0.894427191,49.4,-0.032758621,0.894427191,1.44,-0.032586207,0.492950302,1.44,-0.032586207,0.492950302,916.4,-1.024137931,12.34098862,916.4,-1.024137931
20.825,-0.034,0.221735578,20.825,-0.034,0.221735578,53.75,0.22,1.5,53.75,0.22,1.5,0.9,0.0,0.0,0.9,0.0,0.0,881.0,-1.52,10.51982256,881.0,-1.52
20.3,-0.024,0.163299316,20.3,-0.024,0.163299316,53.25,-0.06,0.5,53.25,-0.06,0.5,0.525,-0.03,0.25,0.525,-0.03,0.25,840.75,-1.34,8.69386757,840.75,-1.34
20.45384615,0.012527473,0.281707249,20.41333333,0.011,0.282505794,48.15384615,-0.112087912,2.764240518,48.8,-0.118571429,3.098386677,0.838461538,0.007582418,0.345298087,0.78,0.009,0.354964787,734.2307692,-2.379120879,46.38813398,745.2666667,-2.318571429
21.05,-0.02,0.070710678,21.05,-0.02,0.070710678,43.0,-0.4,1.414213562,43.0,-0.4,1.414213562,1.35,0.18,0.636396103,1.35,0.18,0.636396103,642.0,-2.0,7.071067812,642.0,-2.0
20.66,0.006,0.114017543,20.66,0.006,0.114017543,42.8,-2.15e-13,0.447213595,42.8,-2.15e-13,0.447213595,1.06,-0.026,0.522494019,1.06,-0.026,0.522494019,593.4,-2.92,23.09328907,593.4,-2.92
20.95,-0.006573427,0.350324525,20.95,-0.006573427,0.350324525,44.16666667,0.109090909,3.242707436,44.16666667,0.109090909,3.242707436,0.566666667,0.002517483,0.355050146,0.566666667,0.002517483,0.355050146,312.3333333,-9.827972028,193.7666513,312.3333333,-9.827972028
20.6,,,20.6,,,50.0,,,50.0,,,0.9,,,0.9,,,112.0,,,112.0,
20.65833333,0.004965035,0.144337567,20.64615385,0.004945055,0.14500221,46.33333333,-0.078321678,2.309401077,46.61538462,-0.085714286,2.433737234,0.241666667,-0.009440559,0.287491765,0.292307692,-0.011758242,0.330306773,97.83333333,-2.008391608,69.41945409,97.53846154,-1.552747253
19.16,-0.053090909,0.807189913,19.16,-0.053090909,0.807189913,55.0,0.24969697,3.858612301,55.0,0.24969697,3.858612301,0.35,-0.022909091,0.411636301,0.35,-0.022909091,0.411636301,23.3,-0.614545455,9.322016949,23.3,-0.614545455
17.8,,,17.8,,,61.0,,,61.0,,,0.0,,,0.0,,,6.0,,,6.0,
17.5,0.008571429,0.213808994,17.5,0.008571429,0.213808994,58.375,-0.354761905,5.040904114,58.375,-0.354761905,5.040904114,0.1625,-0.017380952,0.329230705,0.1625,-0.017380952,0.329230705,0.0,0.0,0.0,0.0,0.0
17.9,-0.025714286,0.2,17.9,-0.025714286,0.2,56.0,-0.342857143,3.464101615,56.0,-0.342857143,3.464101615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.73846154,-0.011318681,0.322847904,17.73846154,-0.011318681,0.322847904,53.30769231,0.147252747,3.275785285,53.30769231,0.147252747,3.275785285,0.030769231,0.00043956,0.110940039,0.030769231,0.00043956,0.110940039,0.0,0.0,0.0,0.0,0.0
17.31818182,0.016409537,0.421469291,16.43548387,0.00122054,0.62739024,57.36363636,0.056661992,3.009077177,59.39784946,-0.005647578,2.691127875,0.436363636,-0.023338008,0.484298931,0.413978495,0.000412877,0.51869221,184.0909091,7.9085554,155.0660856,23.02150538,0.270961125
